Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
glycocholate metabolism (bacteria)	0.6	0.14	0.29	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Fatty-Acid-and-Lipid-Degradation.Steroids-Degradation.Bile-Acids-Degradation.PWY-6518./Degradation.CARBOXYLATES-DEG.Bile-Acids-Degradation.PWY-6518.	PWY-6518
superpathway of acrylonitrile degradation	0.6	0.33	0.33	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Other-Degradation.Acrylonitrile-Degradation.P344-PWY./Super-P344-PWY.	/Super-P344-PWY
mevalonate pathway I	0.6	0.29	0.29	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.Mevalonate-PWY-922.	Mevalonate-PWY-922
L-lysine degradation I	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.LYSINE-DEG.PWY0-461.	PWY0-461
cardiolipin biosynthesis I	0.6	1.0	1.67	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Lipid-Biosynthesis.Phospholipid-Biosynthesis.Cardiolipin-Biosynthesis.PWY-5668.	PWY-5668
L-asparagine biosynthesis III (tRNA-dependent)	0.4	0.54	1.79	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY490-4./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ASPARAGINE-SYN.PWY490-4.	PWY490-4
glutaminyl-tRNAgln biosynthesis via transamidation	0.6	0.75	3.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Aminoacyl-tRNAs-Charging.PWY-5921.	PWY-5921
acyl-CoA hydrolysis	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Lipid-Biosynthesis.PWY-5148.	PWY-5148
stearate biosynthesis II (bacteria and plants)	0.8	0.43	1.12	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Stearate-Biosynthesis.PWY-5989.	PWY-5989
glycogen degradation II	0.8	0.73	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Glycan-Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-5941./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycogen-Degradation.PWY-5941.	PWY-5941
formaldehyde oxidation II (glutathione-dependent)	0.8	1.0	1.17	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.PWY-1801.	PWY-1801
putrescine biosynthesis I	0.4	1.0	1.25	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-40.	PWY-40
L-alanine biosynthesis II	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.ALANINE-SYN.ALANINE-SYN2-PWY.	ALANINE-SYN2-PWY
L-arginine degradation III (arginine decarboxylase/agmatinase pathway)	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.PWY0-823.	PWY0-823
L-glutamate degradation I	0.6	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.GLUTAMATE-DEG.GLUTAMATE-DEG1-PWY.	GLUTAMATE-DEG1-PWY
ectoine biosynthesis	0.6	1.0	2.2	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Polyamine-Biosynthesis.P101-PWY.	P101-PWY
adenosine nucleotides degradation II	0.6	0.6	0.8	Aliivibrio	Aliivibrio fischeri ES114, Aliivibrio wodanis, Vibrio fischeri MJ11	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
cyclopropane fatty acid (CFA) biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.Lipid-Biosynthesis.Fatty-acid-biosynthesis.Cyclopropane-fatty-acid-biosyn.PWY0-541.	PWY0-541
phosphate acquisition	0.4	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-6348.	PWY-6348
phenylmercury acetate degradation	0.4	0.5	0.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Detoxification.Mercury-Detoxification.P641-PWY.	P641-PWY
lactose degradation III	0.4	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.LACTOSE-DEG.BGALACT-PWY.	BGALACT-PWY
ammonia assimilation cycle I	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6963./Super-PWY-6963.	/Super-PWY-6963
phosphate utilization in cell wall regeneration	0.4	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.PWY-6357.	PWY-6357
sulfite oxidation I	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfite-Oxidation.PWY-5276./Energy-Metabolism.CHEMOAUTOTROPHIC-ENERGY-METABOLISM.PWY-5276.	PWY-5276
fluoroacetate and fluorothreonine biosynthesis	0.4	0.17	0.42	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.PWY-6644.	PWY-6644
urea degradation II	0.4	1.0	3.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.AMINE-DEG.Urea-Degradation.PWY-5704.	PWY-5704
phenol degradation I (aerobic)	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Phenolic-Compounds-Degradation.Phenol-Degradation.PWY-5418.	PWY-5418
cellulose degradation I (cellulosome)	0.4	0.19	0.19	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Glycan-Glycan-Degradation.PWY-6805./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6805./Degradation.Polymer-Degradation.POLYSACCHARIDES-DEG.Cellulose-Degradation.PWY-6805./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Glycan-Degradation.PWY-6805./Degradation.Carbohydrates-Degradation.POLYSACCHARIDES-DEG.Cellulose-Degradation.PWY-6805.	PWY-6805
CMP-pseudaminate biosynthesis	0.4	0.25	0.33	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.CMP-Sugar-Biosynthesis.PWY-6143.	PWY-6143
L-glutamate biosynthesis IV	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.GLUGLNSYN-PWY.	GLUGLNSYN-PWY
inosine-5'-phosphate biosynthesis II	0.4	1.0	1.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Ribonuc-De-Novo-Biosynthesis.IMP-Biosynthesis.PWY-6124.	PWY-6124
lactose degradation II	0.4	0.33	0.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.LACTOSE-DEG.LACTOSEUTIL-PWY.	LACTOSEUTIL-PWY
ammonia assimilation cycle II	0.4	1.0	1.5	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.PWY-6964.	PWY-6964
4-deoxy-L-threo-hex-4-enopyranuronate degradation	0.4	0.75	1.25	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.PWY-6507.	PWY-6507
benzoyl-CoA degradation I (aerobic)	0.4	0.13	0.13	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.AROMATIC-COMPOUNDS-DEGRADATION.Benzoyl-CoA-Degradation.PWY-1361.	PWY-1361
L-glutamate biosynthesis V	0.4	1.0	2.0	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMATE-SYN.PWY-4341.	PWY-4341
L-isoleucine degradation I	0.4	0.33	0.42	Aliivibrio	Aliivibrio fischeri ES114, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ISOLEUCINE-DEG.ILEUDEG-PWY.	ILEUDEG-PWY
putrescine biosynthesis II	0.2	0.67	0.67	Aliivibrio	Aliivibrio salmonicida LFI1238	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-43.	PWY-43
L-tyrosine degradation I	0.2	0.2	0.2	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TYROSINE-DEG.TYRFUMCAT-PWY.	TYRFUMCAT-PWY
4-aminobutanoate degradation I	0.2	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6535.	PWY-6535
nitrite-dependent anaerobic methane oxidation	0.2	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Denitrification.PWY-6523./Degradation.C1-COMPOUNDS.Methane-Oxidation.PWY-6523.	PWY-6523
L-lysine biosynthesis VI	0.2	1.0	1.71	Aliivibrio	Aliivibrio salmonicida LFI1238	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.LYSINE-SYN.PWY-5097.	PWY-5097
4-aminobutanoate degradation II	0.2	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6537.	PWY-6537
4-aminobutanoate degradation III	0.2	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.AMINE-DEG.4-Aminobutyraye-Degradation.PWY-6536.	PWY-6536
L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway)	0.2	0.67	0.67	Aliivibrio	Aliivibrio salmonicida LFI1238	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-III-PWY.	ARGDEG-III-PWY
NADH to cytochrome bo oxidase electron transfer I	0.4	1.0	2.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1335./Energy-Metabolism.Electron-Transfer.PWY0-1335.	PWY0-1335
base-degraded thiamine salvage	0.4	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6899.	PWY-6899
D-gluconate degradation	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Degradation.CARBOXYLATES-DEG.GLUCONSUPER-PWY.	GLUCONSUPER-PWY
S-methyl-5'-thioadenosine degradation I	0.4	0.75	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Degradation.NUCLEO-DEG.Methylthioadenosine-Degradation.PWY-6754.	PWY-6754
succinate to cytochrome bo oxidase electron transfer	0.4	1.0	3.75	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1329./Energy-Metabolism.Electron-Transfer.PWY0-1329.	PWY0-1329
2-aminoethylphosphonate degradation I	0.4	1.0	1.33	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224	Degradation.Noncarbon-Nutrients.Phosphorus-Compounds.2-Aminoethylphosphonate-Degradation.PHOSPHONOTASE-PWY.	PHOSPHONOTASE-PWY
L-glutamine biosynthesis I	0.6	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Ammonia-Assimilation.GLNSYN-PWY./Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLUTAMINE-SYN.GLNSYN-PWY.	GLNSYN-PWY
mannitol degradation I	0.6	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.SECONDARY-METABOLITE-DEGRADATION.Sugar-Derivatives.SUGAR-ALCOHOLS-DEG.MANNIDEG-PWY.	MANNIDEG-PWY
adenine and adenosine salvage I	0.8	1.0	1.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.P121-PWY.	P121-PWY
glycine biosynthesis IV	0.8	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.GLYCINE-SYN.GLYSYN-THR-PWY.	GLYSYN-THR-PWY
putrescine biosynthesis III	0.6	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Biosynthesis.Polyamine-Biosynthesis.Putrescine-Biosynthesis.PWY-46.	PWY-46
NADH to cytochrome bd oxidase electron transfer I	0.6	1.0	1.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1334./Energy-Metabolism.Electron-Transfer.PWY0-1334.	PWY0-1334
ethanol degradation I	0.6	1.0	1.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.Alcohol-Degradation.Ethanol-Degradation.ETOH-ACETYLCOA-ANA-PWY.	ETOH-ACETYLCOA-ANA-PWY
ethanol degradation II	0.6	0.67	0.67	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.Alcohol-Degradation.Ethanol-Degradation.PWY66-21.	PWY66-21
L-threonine degradation IV	0.6	1.0	1.0	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio salmonicida VS224, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.THREONINE-DEG.PWY-5436.	PWY-5436
adenine and adenosine salvage III	0.6	1.0	1.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Aliivibrio wodanis, Vibrio fischeri MJ11	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotides-Salvage.Adenine-Adenosine-Salvage.PWY-6609.	PWY-6609
(R)-cysteate degradation	0.4	0.25	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.PWY-6642.	PWY-6642
norspermidine biosynthesis	0.4	0.75	1.58	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Polyamine-Biosynthesis.PWY-6562.	PWY-6562
phospholipases	0.4	0.4	0.4	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Fatty-Acid-and-Lipid-Degradation.LIPASYN-PWY./Metabolic-Clusters.LIPASYN-PWY.	LIPASYN-PWY
hydrogen production V	0.4	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Energy-Metabolism.Hydrogen-Production.PWY-6772.	PWY-6772
L-tryptophan degradation VI (via tryptamine)	0.4	0.33	0.33	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.TRYPTOPHAN-DEG.PWY-3181./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.N-CONTAINING-SECONDARY-CMPD-SYN.ALKALOIDS-SYN.PWY-3181./Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.N-CONTAINING-SECONDARY-CMPD-SYN.PWY-3181.	PWY-3181
sulfolactate degradation III	0.4	0.25	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Degradation.Noncarbon-Nutrients.Sulfur-Metabolism.Sulfolactate-Degradation.PWY-6638.	PWY-6638
trehalose biosynthesis V	0.4	0.5	0.5	Aliivibrio	Aliivibrio salmonicida LFI1238, Vibrio fischeri MJ11	Biosynthesis.Metabolic-Regulators.Organic-solutes-Biosynthesis.Trehalose-biosynthesis.PWY-2661./Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.Trehalose-biosynthesis.PWY-2661.	PWY-2661
thiamine formation from pyrithiamine and oxythiamine (yeast)	0.2	1.0	1.33	Aliivibrio	Aliivibrio salmonicida VS224	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.PWY-7357.	PWY-7357
adenosylcobinamide-GDP salvage from cobinamide I	0.2	0.4	0.4	Aliivibrio	Aliivibrio salmonicida VS224	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Cobalamin-Biosynthesis.Cobamide-Salvage.B12-Salvage-From-Cobinamide.PWY-7971.	PWY-7971
muropeptide degradation	0.2	0.25	0.25	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.Polymer-Degradation.PWY0-1546.	PWY0-1546
methylerythritol phosphate pathway II	0.2	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224	Biosynthesis.SECONDARY-METABOLITE-BIOSYNTHESIS.Terpenoid-Biosynthesis.ISOPRENOIDS.Isopentenyl-Diphosphate-Biosynthesis.MEP-PWY-7560.	MEP-PWY-7560
formaldehyde oxidation IV (thiol-independent)	0.2	0.0	0.0	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.C1-COMPOUNDS.Formaldehyde-Oxidation.FORMASS-PWY.	FORMASS-PWY
ethanolamine utilization	0.2	0.8	1.2	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.AMINE-DEG.PWY0-1477.	PWY0-1477
bacterial bioluminescence	0.2	0.38	0.5	Aliivibrio	Aliivibrio salmonicida VS224	Bioluminescence.PWY-7723.	PWY-7723
NADH to cytochrome bo oxidase electron transfer II	0.2	0.5	1.5	Aliivibrio	Aliivibrio salmonicida VS224	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1567./Energy-Metabolism.Electron-Transfer.PWY0-1567.	PWY0-1567
[2Fe-2S] iron-sulfur cluster biosynthesis	0.2	0.2	0.2	Aliivibrio	Aliivibrio salmonicida VS224	Biosynthesis.Cofactor-Biosynthesis.PWY-7250.	PWY-7250
D-glucosaminate degradation	0.2	0.67	3.33	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.CARBOXYLATES-DEG.PWY-7310.	PWY-7310
chitobiose degradation	0.2	0.5	1.0	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.Carbohydrates-Degradation.Sugars-And-Polysaccharides-Degradation.PWY0-1309.	PWY0-1309
L-phenylalanine degradation II (anaerobic)	0.2	0.33	0.67	Aliivibrio	Aliivibrio salmonicida VS224	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.PHENYLALANINE-DEG.ANAPHENOXI-PWY.	ANAPHENOXI-PWY
5-oxo-L-proline metabolism	0.2	0.17	0.17	Aliivibrio	Aliivibrio salmonicida VS224	Macromolecule-Modification.Protein-Modification.PWY-7942.	PWY-7942
5-(carboxymethoxy)uridine biosynthesis	0.2	0.5	0.5	Aliivibrio	Aliivibrio salmonicida VS224	Macromolecule-Modification.Nucleic-Acid-Processing.PWY0-1554.	PWY0-1554
thiamine salvage IV (yeast)	0.2	0.71	1.0	Aliivibrio	Aliivibrio salmonicida VS224	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-7356.	PWY-7356
cadaverine biosynthesis	0.2	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224	Detoxification.Acid-Resistance.PWY0-1601./Biosynthesis.Polyamine-Biosynthesis.PWY0-1601.	PWY0-1601
hydroxymethylpyrimidine salvage	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiamin-Salvage.PWY-6910.	PWY-6910
4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.HMP-PP-Biosynthesis.PWY-6890.	PWY-6890
nitrate reduction IX (dissimilatory)	0.4	0.5	1.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.NITROGEN-DEG.Nitrate-Reduction.PWY0-1581./Energy-Metabolism.Respiration.ANAEROBIC-RESPIRATION.PWY0-1581./Energy-Metabolism.Electron-Transfer.PWY0-1581.	PWY0-1581
selenate reduction	0.4	0.2	0.7	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Degradation.Noncarbon-Nutrients.Selenium-Metabolism.PWY-6932.	PWY-6932
UDP-&alpha;-D-glucose biosynthesis I	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7343.	PWY-7343
protein S-nitrosylation and denitrosylation	0.4	0.2	0.3	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Macromolecule-Modification.Protein-Modification.PWY-7798.	PWY-7798
thiazole biosynthesis I (facultative anaerobic bacteria)	0.4	0.57	0.64	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Thiamine-Biosynthesis.Thiazole-Biosynthesis.PWY-6892.	PWY-6892
acyl carrier protein activation	0.4	1.0	1.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Activation-Inactivation-Interconversion.Activation.PWY-6012-1./Biosynthesis.Cofactor-Biosynthesis.PWY-6012-1.	PWY-6012-1
Kdo transfer to lipid IVA II	0.4	0.75	1.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cell-Structure-Biosynthesis.Lipopolysaccharide-Biosynthesis.KDO-Lipid-IV-Transfer.PWY-7675.	PWY-7675
guanosine deoxyribonucleotides de novo biosynthesis II	0.4	1.0	1.5	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PUR-NUC-SYN.Purine-Nucleotide-De-Novo-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222./Biosynthesis.Nucleotide-Biosynthesis.Deoxyribonucleotide-Biosynthesis.Purine-Deoxyribonuc-De-Novo-Biosynthesis.Guanosine-Deoxy-Denovo-Biosynthesis.PWY-7222.	PWY-7222
UDP-&alpha;-D-galactose biosynthesis	0.4	1.0	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Carbohydrates-Biosynthesis.CARBO-BIOSYNTHESIS.SUGAR-NUCLEOTIDES.UDP-Sugar-Biosynthesis.PWY-7344.	PWY-7344
UTP and CTP de novo biosynthesis	0.4	1.0	1.33	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-De-Novo-Biosyn.Pyrimid-Ribonucleot-De-Novo-Biosyn.PWY-7176.	PWY-7176
peptidoglycan maturation (meso-diaminopimelate containing)	0.4	0.25	0.25	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Cell-Structure-Biosynthesis.Cell-Wall-Biosynthesis.Peptidoglycan-Biosynthesis.PWY0-1586.	PWY0-1586
pyrimidine ribonucleosides salvage I	0.4	0.67	0.67	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Biosynthesis.Nucleotide-Biosynthesis.PYR-NUC-SYN.Pyrimidine-Nucleotide-Salvage.PWY-7193.	PWY-7193
glycerol-3-phosphate to cytochrome bo oxidase electron transfer	0.4	0.75	2.0	Aliivibrio	Aliivibrio salmonicida VS224, Aliivibrio wodanis	Energy-Metabolism.Respiration.AEROBIC-RESPIRATION.PWY0-1561./Energy-Metabolism.Electron-Transfer.PWY0-1561.	PWY0-1561
