Metabolic Pathway	Present in X org./Total org.	Median score	Median frequency	Target taxonomies	Strain with the Pathway	Pathway Hierarchy	MetaCyc URL
adenosine nucleotides degradation II	1.0	1.0	2.1	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.NUCLEO-DEG.Purine-Degradation.Adenosine-Nucleotides-Degradation.SALVADEHYPOX-PWY.	SALVADEHYPOX-PWY
S-adenosyl-L-methionine biosynthesis	1.0	1.0	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.SAM-PWY.	SAM-PWY
L-phenylalanine biosynthesis I	1.0	1.0	1.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PHENYLALANINE-SYN.PHESYN.	PHESYN
(Kdo)2-lipid A biosynthesis I	1.0	1.0	1.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Lipid-Biosynthesis.KDO-LIPASYN-PWY.	KDO-LIPASYN-PWY
trans, trans-farnesyl diphosphate biosynthesis	1.0	0.67	0.67	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.Polyprenyl-Biosynthesis.All-Trans-Farnesyl-PP-Biosynthesis.PWY-5123.	PWY-5123
L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway)	1.0	0.67	0.67	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Degradation.Amino-Acid-Degradation.Proteinogenic-Amino-Acids-Degradation.ARGININE-DEG.ARGDEG-III-PWY.	ARGDEG-III-PWY
long-chain fatty acid activation	1.0	1.0	5.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Activation-Inactivation-Interconversion.Activation.PWY-5143./Biosynthesis.Lipid-Biosynthesis.PWY-5143.	PWY-5143
L-homoserine biosynthesis	1.0	1.0	2.67	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.Other-Amino-Acid-Biosynthesis.HOMOSERSYN-PWY.	HOMOSERSYN-PWY
arsenate detoxification II (glutaredoxin)	1.0	0.5	1.0	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Detoxification.Arsenate-Detoxification.PWY-4621.	PWY-4621
4-aminobenzoate biosynthesis	1.0	1.0	1.5	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Cofactor-Biosynthesis.Vitamin-Biosynthesis.Folate-Biosynthesis.PWY-6543.	PWY-6543
L-proline biosynthesis I	1.0	0.75	0.75	Aeromonadaceae	Aeromonas media WS, Aeromonas hydrophila ML09-119, Aeromonas hydrophila AL09-71, Aeromonas salmonicida subsp. salmonicida, Aeromonas hydrophila subsp. hydrophila, Aeromonas salmonicida subsp. pectinolytica 34mel, Aeromonas hydrophila YL17, Aeromonas veronii B565, Aeromonas salmonicida subsp. masoucida, Aeromonas hydrophila pc104A, Aeromonas hydrophila J-1, Aeromonas salmonicida subsp. salmonicida A449, Aeromonas hydrophila subsp. hydrophila ATCC 7966, Aeromonas hydrophila NJ-35, Aeromonas hydrophila 4AK4, Aeromonas salmonicida subsp. salmonicida 01-B526, Tolumonas auensis DSM 9187, Aeromonas sp. ASNIH5, Aeromonas hydrophila WCX23, Aeromonas rivipollensis KN-Mc-11N1, Aeromonas hydrophila MX16A, Aeromonas hydrophila AHNIH1, Aeromonas hydrophila KN-Mc-1R2, Aeromonas salmonicida S121, Aeromonas caviae FDAARGOS_72, Aeromonas veronii FDAARGOS_632, Aeromonas salmonicida S44, Oceanisphaera profunda SM1222, Aeromonas veronii FC951, Aeromonas veronii X12, Aeromonas salmonicida O23A, Oceanisphaera avium AMac2203, Aeromonas veronii TH0426, Aeromonas sp. CA23, Aeromonas hydrophila GYK1, Aeromonas sp. ASNIH4, Aeromonas sp. CU5, Aeromonas encheleia NCTC12917, Aeromonas sp. ASNIH1, Aeromonas salmonicida S68, Aeromonas caviae 8LM, Aeromonas sp. ASNIH7, Aeromonas hydrophila GSH8-2, Aeromonas sp. ASNIH3, Aeromonas caviae R25-2, Oceanimonas sp. GK1, Aeromonas hydrophila D4, Aeromonas salmonicida A527, Aeromonas hydrophila ZYAH72, Aeromonas hydrophila 23-C-23, Aeromonas caviae R25-6, Aeromonas caviae WCW1-2, Aeromonas veronii MS-18-37, Zobellella denitrificans F13-1, Aeromonas schubertii WL1483, Aeromonas caviae NCTC12244, Aeromonas dhakensis KN-Mc-6U21, Aeromonas veronii AVNIH1, Aeromonas hydrophila ZYAH75, Aeromonas hydrophila AL06-06, Aeromonas hydrophila AH10, Aeromonas hydrophila JBN2301, Aeromonas caviae GSH8M-1, Aeromonas veronii 17ISAe, Aeromonas caviae T25-39, Aeromonas sp. ASNIH2, Aeromonas veronii X11, Aeromonas schubertii LF1708, Aeromonas dhakensis AAK1, Aeromonas hydrophila SSU	Biosynthesis.Amino-Acid-Biosynthesis.IND-AMINO-ACID-SYN.PROLINE-SYN.PROSYN-PWY.	PROSYN-PWY
